img_path,view,class,fv_path
StreetView/Images/stadium/3896089998_8f5a3e6c87_o.jpg,str,stadium,StreetView/Features/3896089998_8f5a3e6c87_o.npy
SatView/Images/mountain/mountain_222.jpg,sat,mountain,SatView/Features/mountain_222.npy
SatView/Images/stadium/stadium_450.jpg,sat,stadium,SatView/Features/stadium_450.npy
SatView/Images/freeway/freeway_307.jpg,sat,freeway,SatView/Features/freeway_307.npy
StreetView/Images/mountain/20628158406_9e5d05803f_o.jpg,str,mountain,StreetView/Features/20628158406_9e5d05803f_o.npy
SatView/Images/stadium/stadium_153.jpg,sat,stadium,SatView/Features/stadium_153.npy
SatView/Images/palace/palace_518.jpg,sat,palace,SatView/Features/palace_518.npy
StreetView/Images/palace/229740634_cc17752002_o.jpg,str,palace,StreetView/Features/229740634_cc17752002_o.npy
StreetView/Images/freeway/357755497_283f938886_o.jpg,str,freeway,StreetView/Features/357755497_283f938886_o.npy
SatView/Images/stadium/stadium_354.jpg,sat,stadium,SatView/Features/stadium_354.npy
StreetView/Images/freeway/420517563_5a05ffe86e_o.jpg,str,freeway,StreetView/Features/420517563_5a05ffe86e_o.npy
SatView/Images/ship/ship_292.jpg,sat,ship,SatView/Features/ship_292.npy
SatView/Images/ship/ship_668.jpg,sat,ship,SatView/Features/ship_668.npy
SatView/Images/freeway/freeway_577.jpg,sat,freeway,SatView/Features/freeway_577.npy
SatView/Images/stadium/stadium_075.jpg,sat,stadium,SatView/Features/stadium_075.npy
SatView/Images/freeway/freeway_690.jpg,sat,freeway,SatView/Features/freeway_690.npy
SatView/Images/palace/palace_550.jpg,sat,palace,SatView/Features/palace_550.npy
StreetView/Images/ship/38544647620_d57ee79661_o.jpg,str,ship,StreetView/Features/38544647620_d57ee79661_o.npy
SatView/Images/stadium/stadium_457.jpg,sat,stadium,SatView/Features/stadium_457.npy
SatView/Images/stadium/stadium_328.jpg,sat,stadium,SatView/Features/stadium_328.npy
StreetView/Images/ship/10508859504_01087c7183_o.jpg,str,ship,StreetView/Features/10508859504_01087c7183_o.npy
StreetView/Images/palace/15499449882_85ec993609_o.jpg,str,palace,StreetView/Features/15499449882_85ec993609_o.npy
SatView/Images/palace/palace_254.jpg,sat,palace,SatView/Features/palace_254.npy
SatView/Images/freeway/freeway_419.jpg,sat,freeway,SatView/Features/freeway_419.npy
SatView/Images/stadium/stadium_661.jpg,sat,stadium,SatView/Features/stadium_661.npy
StreetView/Images/palace/2368217575_b8fe2ee966_o.jpg,str,palace,StreetView/Features/2368217575_b8fe2ee966_o.npy
SatView/Images/mountain/mountain_388.jpg,sat,mountain,SatView/Features/mountain_388.npy
StreetView/Images/palace/3252933974_4cefbbff83_o.jpg,str,palace,StreetView/Features/3252933974_4cefbbff83_o.npy
SatView/Images/ship/ship_157.jpg,sat,ship,SatView/Features/ship_157.npy
StreetView/Images/river/30042218837_62ec610144_o.jpg,str,river,StreetView/Features/30042218837_62ec610144_o.npy
StreetView/Images/ship/32518699954_30acfe6a7e_o.jpg,str,ship,StreetView/Features/32518699954_30acfe6a7e_o.npy
StreetView/Images/river/8570893347_97b7c338fc_o.jpg,str,river,StreetView/Features/8570893347_97b7c338fc_o.npy
StreetView/Images/stadium/3120994936_38719a9cba_o.jpg,str,stadium,StreetView/Features/3120994936_38719a9cba_o.npy
SatView/Images/palace/palace_564.jpg,sat,palace,SatView/Features/palace_564.npy
SatView/Images/ship/ship_317.jpg,sat,ship,SatView/Features/ship_317.npy
SatView/Images/freeway/freeway_465.jpg,sat,freeway,SatView/Features/freeway_465.npy
StreetView/Images/freeway/2320358050_a860338ef4_o.jpg,str,freeway,StreetView/Features/2320358050_a860338ef4_o.npy
SatView/Images/river/river_221.jpg,sat,river,SatView/Features/river_221.npy
SatView/Images/ship/ship_052.jpg,sat,ship,SatView/Features/ship_052.npy
StreetView/Images/stadium/5923761570_e288d24aed_o.jpg,str,stadium,StreetView/Features/5923761570_e288d24aed_o.npy
StreetView/Images/mountain/45827961862_c903ae2713_o.jpg,str,mountain,StreetView/Features/45827961862_c903ae2713_o.npy
StreetView/Images/river/46210600254_a27cf8ca08_o.jpg,str,river,StreetView/Features/46210600254_a27cf8ca08_o.npy
SatView/Images/freeway/freeway_644.jpg,sat,freeway,SatView/Features/freeway_644.npy
SatView/Images/ship/ship_487.jpg,sat,ship,SatView/Features/ship_487.npy
SatView/Images/palace/palace_635.jpg,sat,palace,SatView/Features/palace_635.npy
SatView/Images/mountain/mountain_474.jpg,sat,mountain,SatView/Features/mountain_474.npy
StreetView/Images/palace/3459478571_6aa83f18d1_o.jpg,str,palace,StreetView/Features/3459478571_6aa83f18d1_o.npy
StreetView/Images/stadium/8030692449_13b82ec6b6_o.jpg,str,stadium,StreetView/Features/8030692449_13b82ec6b6_o.npy
StreetView/Images/stadium/2800433948_6703f28d8d_o.jpg,str,stadium,StreetView/Features/2800433948_6703f28d8d_o.npy
SatView/Images/palace/palace_400.jpg,sat,palace,SatView/Features/palace_400.npy
SatView/Images/palace/palace_100.jpg,sat,palace,SatView/Features/palace_100.npy
StreetView/Images/freeway/9634361950_957d81223e_o.jpg,str,freeway,StreetView/Features/9634361950_957d81223e_o.npy
SatView/Images/mountain/mountain_029.jpg,sat,mountain,SatView/Features/mountain_029.npy
StreetView/Images/ship/4819135422_9bdcccecc3_o.jpg,str,ship,StreetView/Features/4819135422_9bdcccecc3_o.npy
StreetView/Images/palace/1819275618_76b613f5f4_o.jpg,str,palace,StreetView/Features/1819275618_76b613f5f4_o.npy
StreetView/Images/freeway/2319766359_01e482ba5c_o.jpg,str,freeway,StreetView/Features/2319766359_01e482ba5c_o.npy
StreetView/Images/mountain/45810968892_ce5f2f582c_o.jpg,str,mountain,StreetView/Features/45810968892_ce5f2f582c_o.npy
StreetView/Images/palace/8300369851_81b399e9c5_o.jpg,str,palace,StreetView/Features/8300369851_81b399e9c5_o.npy
SatView/Images/mountain/mountain_262.jpg,sat,mountain,SatView/Features/mountain_262.npy
SatView/Images/palace/palace_343.jpg,sat,palace,SatView/Features/palace_343.npy
SatView/Images/mountain/mountain_677.jpg,sat,mountain,SatView/Features/mountain_677.npy
SatView/Images/stadium/stadium_261.jpg,sat,stadium,SatView/Features/stadium_261.npy
StreetView/Images/river/40562775062_f57923711c_o.jpg,str,river,StreetView/Features/40562775062_f57923711c_o.npy
StreetView/Images/stadium/1130219594_afa28ca55b_o.jpg,str,stadium,StreetView/Features/1130219594_afa28ca55b_o.npy
StreetView/Images/ship/6433968693_54298e1979_o.jpg,str,ship,StreetView/Features/6433968693_54298e1979_o.npy
StreetView/Images/palace/6172010301_6170e5ac99_o.jpg,str,palace,StreetView/Features/6172010301_6170e5ac99_o.npy
StreetView/Images/stadium/1352881380_55e3041d19_o.jpg,str,stadium,StreetView/Features/1352881380_55e3041d19_o.npy
StreetView/Images/freeway/4210717950_8c5bc07152_o.jpg,str,freeway,StreetView/Features/4210717950_8c5bc07152_o.npy
SatView/Images/mountain/mountain_197.jpg,sat,mountain,SatView/Features/mountain_197.npy
StreetView/Images/freeway/2398743277_5c858bab34_o.jpg,str,freeway,StreetView/Features/2398743277_5c858bab34_o.npy
StreetView/Images/mountain/5828406716_84b1a8a7b6_o.jpg,str,mountain,StreetView/Features/5828406716_84b1a8a7b6_o.npy
StreetView/Images/ship/42456351232_a15388f82f_o.jpg,str,ship,StreetView/Features/42456351232_a15388f82f_o.npy
SatView/Images/mountain/mountain_510.jpg,sat,mountain,SatView/Features/mountain_510.npy
StreetView/Images/river/33419322278_e6330b90a3_o.jpg,str,river,StreetView/Features/33419322278_e6330b90a3_o.npy
StreetView/Images/mountain/5298337714_662200d250_o.jpg,str,mountain,StreetView/Features/5298337714_662200d250_o.npy
StreetView/Images/river/16555398588_78909a9e75_o.jpg,str,river,StreetView/Features/16555398588_78909a9e75_o.npy
SatView/Images/river/river_518.jpg,sat,river,SatView/Features/river_518.npy
SatView/Images/ship/ship_042.jpg,sat,ship,SatView/Features/ship_042.npy
SatView/Images/stadium/stadium_472.jpg,sat,stadium,SatView/Features/stadium_472.npy
SatView/Images/mountain/mountain_671.jpg,sat,mountain,SatView/Features/mountain_671.npy
StreetView/Images/ship/37102497883_29fd4b271c_o.jpg,str,ship,StreetView/Features/37102497883_29fd4b271c_o.npy
StreetView/Images/ship/30401996597_e2d25012bb_o.jpg,str,ship,StreetView/Features/30401996597_e2d25012bb_o.npy
StreetView/Images/stadium/5009922734_11a9cf42ed_o.jpg,str,stadium,StreetView/Features/5009922734_11a9cf42ed_o.npy
StreetView/Images/mountain/7830175180_56bd2536b6_o.jpg,str,mountain,StreetView/Features/7830175180_56bd2536b6_o.npy
StreetView/Images/palace/8167500831_aec0775920_o.jpg,str,palace,StreetView/Features/8167500831_aec0775920_o.npy
SatView/Images/ship/ship_250.jpg,sat,ship,SatView/Features/ship_250.npy
StreetView/Images/stadium/1709577073_07fd7aa48c_o.jpg,str,stadium,StreetView/Features/1709577073_07fd7aa48c_o.npy
StreetView/Images/freeway/9460326936_0499509d05_o.jpg,str,freeway,StreetView/Features/9460326936_0499509d05_o.npy
StreetView/Images/mountain/8393910131_270663731b_o.jpg,str,mountain,StreetView/Features/8393910131_270663731b_o.npy
StreetView/Images/mountain/42935016565_3505ef76c4_o.jpg,str,mountain,StreetView/Features/42935016565_3505ef76c4_o.npy
StreetView/Images/stadium/424168526_fbd6f7c0ab_o.jpg,str,stadium,StreetView/Features/424168526_fbd6f7c0ab_o.npy
SatView/Images/stadium/stadium_101.jpg,sat,stadium,SatView/Features/stadium_101.npy
SatView/Images/river/river_018.jpg,sat,river,SatView/Features/river_018.npy
SatView/Images/ship/ship_632.jpg,sat,ship,SatView/Features/ship_632.npy
SatView/Images/stadium/stadium_671.jpg,sat,stadium,SatView/Features/stadium_671.npy
StreetView/Images/river/46793226324_8cfea73d9f_o.jpg,str,river,StreetView/Features/46793226324_8cfea73d9f_o.npy
SatView/Images/ship/ship_249.jpg,sat,ship,SatView/Features/ship_249.npy
SatView/Images/freeway/freeway_253.jpg,sat,freeway,SatView/Features/freeway_253.npy
StreetView/Images/freeway/5006056042_ec709ce57a_o.jpg,str,freeway,StreetView/Features/5006056042_ec709ce57a_o.npy
StreetView/Images/palace/3942929456_cfe031133c_o.jpg,str,palace,StreetView/Features/3942929456_cfe031133c_o.npy
StreetView/Images/freeway/11943369753_a3df4010a2_o.jpg,str,freeway,StreetView/Features/11943369753_a3df4010a2_o.npy
SatView/Images/mountain/mountain_384.jpg,sat,mountain,SatView/Features/mountain_384.npy
SatView/Images/stadium/stadium_414.jpg,sat,stadium,SatView/Features/stadium_414.npy
SatView/Images/palace/palace_603.jpg,sat,palace,SatView/Features/palace_603.npy
SatView/Images/mountain/mountain_100.jpg,sat,mountain,SatView/Features/mountain_100.npy
SatView/Images/river/river_509.jpg,sat,river,SatView/Features/river_509.npy
StreetView/Images/stadium/11803206056_0a962c854d_o.jpg,str,stadium,StreetView/Features/11803206056_0a962c854d_o.npy
StreetView/Images/freeway/824519671_1f6817c1b8_o.jpg,str,freeway,StreetView/Features/824519671_1f6817c1b8_o.npy
StreetView/Images/mountain/16562190307_3089d3bfe9_o.jpg,str,mountain,StreetView/Features/16562190307_3089d3bfe9_o.npy
StreetView/Images/ship/9543705452_fdac5918bc_o.jpg,str,ship,StreetView/Features/9543705452_fdac5918bc_o.npy
StreetView/Images/stadium/5009971738_ec20986502_o.jpg,str,stadium,StreetView/Features/5009971738_ec20986502_o.npy
SatView/Images/palace/palace_081.jpg,sat,palace,SatView/Features/palace_081.npy
SatView/Images/stadium/stadium_538.jpg,sat,stadium,SatView/Features/stadium_538.npy
SatView/Images/mountain/mountain_567.jpg,sat,mountain,SatView/Features/mountain_567.npy
StreetView/Images/palace/14339435463_2ef9dfdb3a_o.jpg,str,palace,StreetView/Features/14339435463_2ef9dfdb3a_o.npy
StreetView/Images/river/27170428828_a82a9fcd01_o.jpg,str,river,StreetView/Features/27170428828_a82a9fcd01_o.npy
SatView/Images/stadium/stadium_579.jpg,sat,stadium,SatView/Features/stadium_579.npy
StreetView/Images/palace/107491575_9ca23c1544_o.jpg,str,palace,StreetView/Features/107491575_9ca23c1544_o.npy
StreetView/Images/freeway/3433354856_9bcfb3d3f5_o.jpg,str,freeway,StreetView/Features/3433354856_9bcfb3d3f5_o.npy
StreetView/Images/palace/9764248213_f1eab34ae9_o.jpg,str,palace,StreetView/Features/9764248213_f1eab34ae9_o.npy
StreetView/Images/stadium/2265654345_1183979d64_o.jpg,str,stadium,StreetView/Features/2265654345_1183979d64_o.npy
StreetView/Images/freeway/5621242804_21723fcb94_o.jpg,str,freeway,StreetView/Features/5621242804_21723fcb94_o.npy
SatView/Images/freeway/freeway_631.jpg,sat,freeway,SatView/Features/freeway_631.npy
SatView/Images/freeway/freeway_473.jpg,sat,freeway,SatView/Features/freeway_473.npy
StreetView/Images/palace/5293398619_9e908928b2_o.jpg,str,palace,StreetView/Features/5293398619_9e908928b2_o.npy
SatView/Images/mountain/mountain_520.jpg,sat,mountain,SatView/Features/mountain_520.npy
SatView/Images/palace/palace_234.jpg,sat,palace,SatView/Features/palace_234.npy
StreetView/Images/palace/6335215347_ba2887ef8e_o.jpg,str,palace,StreetView/Features/6335215347_ba2887ef8e_o.npy
StreetView/Images/river/34693579506_709d266731_o.jpg,str,river,StreetView/Features/34693579506_709d266731_o.npy
SatView/Images/freeway/freeway_137.jpg,sat,freeway,SatView/Features/freeway_137.npy
StreetView/Images/palace/14176882792_135ddfa163_o.jpg,str,palace,StreetView/Features/14176882792_135ddfa163_o.npy
StreetView/Images/stadium/3791649206_9d189c2e3c_o.jpg,str,stadium,StreetView/Features/3791649206_9d189c2e3c_o.npy
StreetView/Images/river/33862346671_a5e8f96184_o.jpg,str,river,StreetView/Features/33862346671_a5e8f96184_o.npy
SatView/Images/ship/ship_066.jpg,sat,ship,SatView/Features/ship_066.npy
StreetView/Images/freeway/5737369076_b150828225_o.jpg,str,freeway,StreetView/Features/5737369076_b150828225_o.npy
StreetView/Images/stadium/2417237009_17f42392ac_o.jpg,str,stadium,StreetView/Features/2417237009_17f42392ac_o.npy
StreetView/Images/stadium/1050220248_a3df24d0c8_o.jpg,str,stadium,StreetView/Features/1050220248_a3df24d0c8_o.npy
StreetView/Images/river/38980012491_4f200754aa_o.jpg,str,river,StreetView/Features/38980012491_4f200754aa_o.npy
StreetView/Images/palace/21987290032_5d5bb5a6b1_o.jpg,str,palace,StreetView/Features/21987290032_5d5bb5a6b1_o.npy
StreetView/Images/ship/37724194756_16f9c1979d_o.jpg,str,ship,StreetView/Features/37724194756_16f9c1979d_o.npy
StreetView/Images/palace/14080911968_b648df57bf_o.jpg,str,palace,StreetView/Features/14080911968_b648df57bf_o.npy
SatView/Images/freeway/freeway_286.jpg,sat,freeway,SatView/Features/freeway_286.npy
StreetView/Images/palace/381586841_8cb627fb3f_o.jpg,str,palace,StreetView/Features/381586841_8cb627fb3f_o.npy
SatView/Images/ship/ship_511.jpg,sat,ship,SatView/Features/ship_511.npy
SatView/Images/palace/palace_126.jpg,sat,palace,SatView/Features/palace_126.npy
SatView/Images/ship/ship_621.jpg,sat,ship,SatView/Features/ship_621.npy
StreetView/Images/river/27800783289_6700a7c39e_o.jpg,str,river,StreetView/Features/27800783289_6700a7c39e_o.npy
StreetView/Images/ship/37772557381_84b9f898ce_o.jpg,str,ship,StreetView/Features/37772557381_84b9f898ce_o.npy
SatView/Images/mountain/mountain_610.jpg,sat,mountain,SatView/Features/mountain_610.npy
StreetView/Images/ship/10508271964_0031a03de7_o.jpg,str,ship,StreetView/Features/10508271964_0031a03de7_o.npy
SatView/Images/stadium/stadium_002.jpg,sat,stadium,SatView/Features/stadium_002.npy
SatView/Images/freeway/freeway_291.jpg,sat,freeway,SatView/Features/freeway_291.npy
StreetView/Images/palace/5325669449_16360236b7_o.jpg,str,palace,StreetView/Features/5325669449_16360236b7_o.npy
SatView/Images/freeway/freeway_374.jpg,sat,freeway,SatView/Features/freeway_374.npy
SatView/Images/mountain/mountain_415.jpg,sat,mountain,SatView/Features/mountain_415.npy
StreetView/Images/mountain/24699967578_475c767ff8_o.jpg,str,mountain,StreetView/Features/24699967578_475c767ff8_o.npy
SatView/Images/freeway/freeway_167.jpg,sat,freeway,SatView/Features/freeway_167.npy
StreetView/Images/mountain/16578596360_234357bbe5_o.jpg,str,mountain,StreetView/Features/16578596360_234357bbe5_o.npy
StreetView/Images/freeway/11998679934_d27cc27274_o.jpg,str,freeway,StreetView/Features/11998679934_d27cc27274_o.npy
StreetView/Images/palace/407631399_cbd0fc8f58_o.jpg,str,palace,StreetView/Features/407631399_cbd0fc8f58_o.npy
StreetView/Images/river/4578477953_d2a564fe50_o.jpg,str,river,StreetView/Features/4578477953_d2a564fe50_o.npy
SatView/Images/stadium/stadium_393.jpg,sat,stadium,SatView/Features/stadium_393.npy
SatView/Images/stadium/stadium_543.jpg,sat,stadium,SatView/Features/stadium_543.npy
SatView/Images/mountain/mountain_359.jpg,sat,mountain,SatView/Features/mountain_359.npy
StreetView/Images/stadium/3429173477_73941b1717_o.jpg,str,stadium,StreetView/Features/3429173477_73941b1717_o.npy
SatView/Images/mountain/mountain_579.jpg,sat,mountain,SatView/Features/mountain_579.npy
SatView/Images/palace/palace_251.jpg,sat,palace,SatView/Features/palace_251.npy
SatView/Images/mountain/mountain_549.jpg,sat,mountain,SatView/Features/mountain_549.npy
SatView/Images/river/river_085.jpg,sat,river,SatView/Features/river_085.npy
StreetView/Images/mountain/42014308140_77e58c7a33_o.jpg,str,mountain,StreetView/Features/42014308140_77e58c7a33_o.npy
SatView/Images/mountain/mountain_497.jpg,sat,mountain,SatView/Features/mountain_497.npy
StreetView/Images/stadium/36538988244_64627e4567_o.jpg,str,stadium,StreetView/Features/36538988244_64627e4567_o.npy
StreetView/Images/stadium/123496270_0d24f6cb95_o.jpg,str,stadium,StreetView/Features/123496270_0d24f6cb95_o.npy
StreetView/Images/stadium/1469476895_f12e2bfd55_o.jpg,str,stadium,StreetView/Features/1469476895_f12e2bfd55_o.npy
StreetView/Images/freeway/27405802273_2c26d35f1a_o.jpg,str,freeway,StreetView/Features/27405802273_2c26d35f1a_o.npy
StreetView/Images/river/33400416904_db0a1d6ae0_o.jpg,str,river,StreetView/Features/33400416904_db0a1d6ae0_o.npy
SatView/Images/stadium/stadium_315.jpg,sat,stadium,SatView/Features/stadium_315.npy
SatView/Images/mountain/mountain_643.jpg,sat,mountain,SatView/Features/mountain_643.npy
StreetView/Images/stadium/523846388_5f98d4580d_o.jpg,str,stadium,StreetView/Features/523846388_5f98d4580d_o.npy
SatView/Images/palace/palace_686.jpg,sat,palace,SatView/Features/palace_686.npy
SatView/Images/mountain/mountain_334.jpg,sat,mountain,SatView/Features/mountain_334.npy
StreetView/Images/palace/15169494124_744ff565ab_o.jpg,str,palace,StreetView/Features/15169494124_744ff565ab_o.npy
SatView/Images/freeway/freeway_180.jpg,sat,freeway,SatView/Features/freeway_180.npy
SatView/Images/river/river_586.jpg,sat,river,SatView/Features/river_586.npy
StreetView/Images/palace/2302628404_4221855998_o.jpg,str,palace,StreetView/Features/2302628404_4221855998_o.npy
SatView/Images/stadium/stadium_462.jpg,sat,stadium,SatView/Features/stadium_462.npy
SatView/Images/river/river_243.jpg,sat,river,SatView/Features/river_243.npy
SatView/Images/mountain/mountain_570.jpg,sat,mountain,SatView/Features/mountain_570.npy
SatView/Images/river/river_635.jpg,sat,river,SatView/Features/river_635.npy
StreetView/Images/palace/15519991373_50a126066a_o.jpg,str,palace,StreetView/Features/15519991373_50a126066a_o.npy
SatView/Images/stadium/stadium_651.jpg,sat,stadium,SatView/Features/stadium_651.npy
StreetView/Images/ship/46330998135_174c30b16a_o.jpg,str,ship,StreetView/Features/46330998135_174c30b16a_o.npy
SatView/Images/mountain/mountain_619.jpg,sat,mountain,SatView/Features/mountain_619.npy
StreetView/Images/stadium/2885437690_49c9e94aec_o.jpg,str,stadium,StreetView/Features/2885437690_49c9e94aec_o.npy
StreetView/Images/ship/11542858193_14afd2c823_o.jpg,str,ship,StreetView/Features/11542858193_14afd2c823_o.npy
SatView/Images/ship/ship_592.jpg,sat,ship,SatView/Features/ship_592.npy
StreetView/Images/stadium/7887716410_77caf1f114_o.jpg,str,stadium,StreetView/Features/7887716410_77caf1f114_o.npy
SatView/Images/stadium/stadium_256.jpg,sat,stadium,SatView/Features/stadium_256.npy
StreetView/Images/mountain/5771614916_7a30bea852_o.jpg,str,mountain,StreetView/Features/5771614916_7a30bea852_o.npy
StreetView/Images/mountain/28130409637_12b20ddbce_o.jpg,str,mountain,StreetView/Features/28130409637_12b20ddbce_o.npy
StreetView/Images/ship/43437750904_f82d0df70d_o.jpg,str,ship,StreetView/Features/43437750904_f82d0df70d_o.npy
StreetView/Images/freeway/6645386637_e6c8f4d3d1_o.jpg,str,freeway,StreetView/Features/6645386637_e6c8f4d3d1_o.npy
SatView/Images/mountain/mountain_214.jpg,sat,mountain,SatView/Features/mountain_214.npy
SatView/Images/freeway/freeway_603.jpg,sat,freeway,SatView/Features/freeway_603.npy
SatView/Images/palace/palace_323.jpg,sat,palace,SatView/Features/palace_323.npy
SatView/Images/freeway/freeway_002.jpg,sat,freeway,SatView/Features/freeway_002.npy
SatView/Images/ship/ship_311.jpg,sat,ship,SatView/Features/ship_311.npy
SatView/Images/stadium/stadium_351.jpg,sat,stadium,SatView/Features/stadium_351.npy
StreetView/Images/palace/3252936236_08ba8dac9f_o.jpg,str,palace,StreetView/Features/3252936236_08ba8dac9f_o.npy
SatView/Images/ship/ship_260.jpg,sat,ship,SatView/Features/ship_260.npy
StreetView/Images/river/31377483138_1672ebfca8_o.jpg,str,river,StreetView/Features/31377483138_1672ebfca8_o.npy
SatView/Images/stadium/stadium_488.jpg,sat,stadium,SatView/Features/stadium_488.npy
StreetView/Images/stadium/5235228747_ae88bf2eb1_o.jpg,str,stadium,StreetView/Features/5235228747_ae88bf2eb1_o.npy
SatView/Images/river/river_026.jpg,sat,river,SatView/Features/river_026.npy
StreetView/Images/palace/8648742409_d375f8ee6d_o.jpg,str,palace,StreetView/Features/8648742409_d375f8ee6d_o.npy
SatView/Images/mountain/mountain_156.jpg,sat,mountain,SatView/Features/mountain_156.npy
StreetView/Images/freeway/9609099474_852707d05c_o.jpg,str,freeway,StreetView/Features/9609099474_852707d05c_o.npy
SatView/Images/ship/ship_425.jpg,sat,ship,SatView/Features/ship_425.npy
StreetView/Images/stadium/162722301_5252e305d8_o.jpg,str,stadium,StreetView/Features/162722301_5252e305d8_o.npy
SatView/Images/ship/ship_337.jpg,sat,ship,SatView/Features/ship_337.npy
SatView/Images/mountain/mountain_065.jpg,sat,mountain,SatView/Features/mountain_065.npy
StreetView/Images/mountain/3011421486_2fb99301b8_o.jpg,str,mountain,StreetView/Features/3011421486_2fb99301b8_o.npy
StreetView/Images/freeway/4687918762_7ea3593817_o.jpg,str,freeway,StreetView/Features/4687918762_7ea3593817_o.npy
StreetView/Images/palace/36361151775_0b04903e2e_o.jpg,str,palace,StreetView/Features/36361151775_0b04903e2e_o.npy
SatView/Images/stadium/stadium_698.jpg,sat,stadium,SatView/Features/stadium_698.npy
SatView/Images/freeway/freeway_568.jpg,sat,freeway,SatView/Features/freeway_568.npy
SatView/Images/palace/palace_421.jpg,sat,palace,SatView/Features/palace_421.npy
StreetView/Images/palace/422942659_0bf5045687_o.jpg,str,palace,StreetView/Features/422942659_0bf5045687_o.npy
StreetView/Images/ship/31844889364_d47eb9fe8e_o.jpg,str,ship,StreetView/Features/31844889364_d47eb9fe8e_o.npy
SatView/Images/palace/palace_162.jpg,sat,palace,SatView/Features/palace_162.npy
SatView/Images/palace/palace_196.jpg,sat,palace,SatView/Features/palace_196.npy
StreetView/Images/river/189393657_01a4e5648c_o.jpg,str,river,StreetView/Features/189393657_01a4e5648c_o.npy
StreetView/Images/stadium/4370668710_9577303368_o.jpg,str,stadium,StreetView/Features/4370668710_9577303368_o.npy
StreetView/Images/stadium/2070071751_6fa484b48a_o.jpg,str,stadium,StreetView/Features/2070071751_6fa484b48a_o.npy
SatView/Images/river/river_607.jpg,sat,river,SatView/Features/river_607.npy
SatView/Images/freeway/freeway_490.jpg,sat,freeway,SatView/Features/freeway_490.npy
StreetView/Images/ship/8766391771_097307006f_o.jpg,str,ship,StreetView/Features/8766391771_097307006f_o.npy
StreetView/Images/stadium/6216086778_349a269acc_o.jpg,str,stadium,StreetView/Features/6216086778_349a269acc_o.npy
SatView/Images/freeway/freeway_425.jpg,sat,freeway,SatView/Features/freeway_425.npy
StreetView/Images/stadium/2438973613_25c9eb3d3c_o.jpg,str,stadium,StreetView/Features/2438973613_25c9eb3d3c_o.npy
StreetView/Images/stadium/424184735_13b40296ac_o.jpg,str,stadium,StreetView/Features/424184735_13b40296ac_o.npy
SatView/Images/palace/palace_217.jpg,sat,palace,SatView/Features/palace_217.npy
SatView/Images/mountain/mountain_655.jpg,sat,mountain,SatView/Features/mountain_655.npy
SatView/Images/river/river_670.jpg,sat,river,SatView/Features/river_670.npy
SatView/Images/ship/ship_500.jpg,sat,ship,SatView/Features/ship_500.npy
StreetView/Images/freeway/29002977138_42f011084a_o.jpg,str,freeway,StreetView/Features/29002977138_42f011084a_o.npy
StreetView/Images/stadium/406213209_49a4fd0420_o.jpg,str,stadium,StreetView/Features/406213209_49a4fd0420_o.npy
StreetView/Images/river/27690021338_1d30f1d2ac_o.jpg,str,river,StreetView/Features/27690021338_1d30f1d2ac_o.npy
SatView/Images/river/river_234.jpg,sat,river,SatView/Features/river_234.npy
SatView/Images/palace/palace_376.jpg,sat,palace,SatView/Features/palace_376.npy
StreetView/Images/freeway/1349323001_8c79293026_o.jpg,str,freeway,StreetView/Features/1349323001_8c79293026_o.npy
SatView/Images/river/river_286.jpg,sat,river,SatView/Features/river_286.npy
SatView/Images/freeway/freeway_676.jpg,sat,freeway,SatView/Features/freeway_676.npy
SatView/Images/mountain/mountain_102.jpg,sat,mountain,SatView/Features/mountain_102.npy
SatView/Images/river/river_502.jpg,sat,river,SatView/Features/river_502.npy
StreetView/Images/ship/36914538491_c31f7799a0_o.jpg,str,ship,StreetView/Features/36914538491_c31f7799a0_o.npy
SatView/Images/palace/palace_047.jpg,sat,palace,SatView/Features/palace_047.npy
StreetView/Images/ship/5930328241_643aba45b9_o.jpg,str,ship,StreetView/Features/5930328241_643aba45b9_o.npy
SatView/Images/stadium/stadium_496.jpg,sat,stadium,SatView/Features/stadium_496.npy
StreetView/Images/river/12863398303_1f16779e96_o.jpg,str,river,StreetView/Features/12863398303_1f16779e96_o.npy
SatView/Images/river/river_682.jpg,sat,river,SatView/Features/river_682.npy
StreetView/Images/river/35275102586_3cd5322e15_o.jpg,str,river,StreetView/Features/35275102586_3cd5322e15_o.npy
StreetView/Images/freeway/3920755203_9c4f0b63a1_o.jpg,str,freeway,StreetView/Features/3920755203_9c4f0b63a1_o.npy
SatView/Images/stadium/stadium_574.jpg,sat,stadium,SatView/Features/stadium_574.npy
SatView/Images/ship/ship_628.jpg,sat,ship,SatView/Features/ship_628.npy
StreetView/Images/ship/5947912202_1697ba9686_o.jpg,str,ship,StreetView/Features/5947912202_1697ba9686_o.npy
SatView/Images/ship/ship_099.jpg,sat,ship,SatView/Features/ship_099.npy
StreetView/Images/freeway/30759562044_7e0e3b0e6f_o.jpg,str,freeway,StreetView/Features/30759562044_7e0e3b0e6f_o.npy
StreetView/Images/palace/6033150095_41d18c2d82_o.jpg,str,palace,StreetView/Features/6033150095_41d18c2d82_o.npy
StreetView/Images/ship/36667639532_3d40acba1c_o.jpg,str,ship,StreetView/Features/36667639532_3d40acba1c_o.npy
SatView/Images/freeway/freeway_362.jpg,sat,freeway,SatView/Features/freeway_362.npy
